MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR,CentroideEspectral,AnchoEspectral,EnergiaBanda_1,EnergiaBanda_2,EnergiaBanda_3,Archivo,Etiqueta
-0.8001511188252447,0.9396571764074584,-0.7760433057154984,0.4131433994638082,0.7138722834446313,-1.385688697740435,0.08794989516499639,0.13295160992705968,-1.0802525590170318,-0.15820396243435936,-0.8891640110729165,-1.4154002526104639,-1.7449171788609856,-0.6406624018223861,-0.6842054032917668,-0.7028005863355538,-0.7297421865487176,-0.7519636935953716,0.6095892842562293,Berenjena 4_aug_1.wav,berenjena
-0.657467698032839,-0.06039403026002749,-0.7401329446679656,0.7471516831834978,-1.460587981978784,0.10382049178097756,-0.14847271686824953,-0.520338478559135,-0.10136624826401404,-1.378672812508507,-0.48291516516612404,-0.5636200841303532,0.34941641692947817,-0.3373986005935998,-0.34728787488761537,-0.4517242235997188,-0.7001631560249758,-0.8295976602955792,0.5474054782845414,Berenjena 4_aug_2.wav,berenjena
1.8194463794712916,-1.58624039802109,1.0546186286127446,0.2999494941584768,1.2345600011482252,0.7127568178879098,0.7467329146149329,1.5204193902489838,0.8561531636102234,0.842612162057596,0.3898757655744071,0.45264261735070416,1.1182342882593193,1.8514590489134095,1.9856882433137057,1.83866532874725,-0.5415566911743314,-0.64796636905165,2.0434834263947312,Berenjena 4_aug_3.wav,berenjena
-0.5755512967677422,0.575990427950262,-1.0388417299420594,0.9742049838188082,-0.5815659227418856,-1.0647380050133084,0.18999744932951287,-0.622048079866321,-0.46476891249025853,-0.8426707602797583,-1.1154928162507836,-1.2990071307744588,-1.1529447352711126,-0.5096077873527192,-0.5897963360669821,-0.7469423990864423,-0.6798294540309123,-0.7853216059803891,0.8194621215621616,Berenjena 4_aug_4.wav,berenjena
-0.9626018223251728,0.3879925593831877,-0.6924786794421204,0.7115431661592178,-0.38791674115591357,-0.7035219456944236,0.22489585575302204,-0.32064537801589116,-0.26137916607571304,-0.6945620360015344,-0.8833685785753038,-1.0877373382201985,-0.9099818853927448,-0.62064326991305,-0.6511247793784732,-0.6870818696803975,-0.7629326555316297,-0.815959988056221,0.5572021539455149,Berenjena 4_aug_5.wav,berenjena
-0.14427557345069994,0.9498570260804202,-0.984313614951666,0.7407264686453594,0.9282442807834865,-1.4747522964494328,-0.1220051831797417,-0.9342048669176087,-1.9227112314242576,-0.10143779641960417,-1.2620669280079195,-0.21843415392902885,-0.0225343459444725,-0.03532552840031294,-0.2694487312044166,-0.5164821446567819,-0.5040150188250344,-0.840785396315569,-0.2981091975643019,Berenjena Clemente 1_aug_1.wav,berenjena
-0.07268661713995489,-0.11943909373446711,-0.9847818894145279,1.2776817772789832,-1.5682674808688248,-0.1851851640257034,-1.1378379239180874,-1.1063870605615014,0.9771034741530007,-0.9986764636334878,0.9537517746461588,0.1762715855551722,-0.02066218917851362,0.388946111061113,0.2565319162184074,-0.06817695511138294,-0.4346410215916827,-0.8804839303500164,-0.18407259221073033,Berenjena Clemente 1_aug_2.wav,berenjena
1.7769626039617132,-1.5318756049228095,1.1934857700330102,0.03222288529879545,1.4229930563197317,1.208008987821419,0.127683400607127,1.0557231904772788,1.209824109545566,0.8474317560391265,0.8406145193439339,1.2427417827165963,1.5460830262112206,1.9842253363716065,2.0197105741991916,1.9901412930511817,-0.010019756339917833,-0.7625460512477169,0.1320744782367078,Berenjena Clemente 1_aug_3.wav,berenjena
-0.05360024630186647,0.49093430715303604,-1.108836880549072,1.3071125966658044,-0.39963633890178135,-0.9827195208506079,-0.3768310137194017,-1.5739528963112728,-0.17684790839992948,-0.7489337789657059,-0.6232409413217056,0.4812728217234058,-0.6227022015896165,0.17372183789457302,-0.021685144013388828,-0.3233858875016255,-0.45399613535143474,-0.8602691776971739,-0.23414222143999394,Berenjena Clemente 1_aug_4.wav,berenjena
-0.2865472931872279,0.3074055074212604,-0.9119032397891857,1.1265267598032174,-0.31785750048951505,-0.7946270859885395,-0.23012260297932013,-1.2149452726896175,0.01611503219502172,-0.6215373911989591,-0.4015687275760842,0.6912350677945543,-0.29078859325349266,-0.005854984771699636,-0.1593028265905875,-0.44161880183475316,-0.5950858106321755,-0.8766165315380209,-0.28889034319319795,Berenjena Clemente 1_aug_5.wav,berenjena
0.5313469793399697,2.0107844467546236,0.06135467626517642,-0.31794458915920554,0.8308742791634443,-1.684410534891655,-1.9423320496801333,-0.7604114404180918,-2.1019066389684937,-0.7702249066516491,-0.9257526073447014,-1.2184974760497196,-1.5621219819440568,-1.0198351790642672,-0.999908004140161,-0.8013941866283979,1.0025761791024324,-0.889527218693141,-0.26086289049059486,Berenjena Marcos 1_aug_1.wav,berenjena
0.6149141272463494,1.3361592720351665,-0.38506138699301196,-0.2780846732183327,-1.5737970723712775,-1.4702288749109116,-1.447039954765424,-0.7622614695375777,-0.7928247474523794,-1.3726332747314267,-0.6460913823896103,-1.0650294723265232,-0.5197855387129716,-0.8043132236388524,-0.6564355014740137,-0.39225274542896527,0.6838761759138765,-0.7884346668188512,-0.20586517048971087,Berenjena Marcos 1_aug_2.wav,berenjena
1.9941643382699041,-0.8029969720684217,1.3987021027194058,0.002925581640640642,0.8189266432700572,-0.02632479080755226,-0.6754117968315131,0.9306365904038484,0.5007544893382757,0.5337224186743325,0.8079722253913979,0.5392227329030812,0.36861118491152467,0.9879572364820944,1.3587377587414808,1.926585250871712,4.170246779965771,-0.752625102262603,0.17516167349958614,Berenjena Marcos 1_aug_3.wav,berenjena
0.5885742709107916,1.3170751197590158,0.15281508560227866,0.014846435122483237,-0.17580606387005612,-1.7009425315370075,-1.7262697538876406,-0.7524521151778493,-1.0488371657440263,-0.9230089759919528,-0.5987896951908839,-0.46625136137443396,-1.2751092851856094,-0.9419912683684855,-0.8287107987704517,-0.5595392335203428,1.5550356056959684,-0.8753328380176918,-0.20822013820024016,Berenjena Marcos 1_aug_4.wav,berenjena
0.5159600043781238,1.2426836499913922,0.17276928554325247,-0.27092275299312824,-0.07898433229039926,-1.3987099612904412,-1.41622382696771,-0.5195927446045568,-0.7714480666185234,-0.5363063188288739,-0.6619384605807738,-1.0078837755852843,-1.5372592483349252,-1.0053231689441167,-0.9504510204413309,-0.7376609647417222,1.8121407721919467,-0.8784045334322964,-0.258013544531819,Berenjena Marcos 1_aug_5.wav,berenjena
-0.07416530540562816,0.7071068719844515,0.4453129439894728,0.3017527514175067,1.3024741646679747,-0.3312478853601361,-1.1976525873683141,-0.8343408929554593,-1.090284446836361,-0.4582147824418067,-0.9870356781101003,-0.041222374340556804,-1.0002796410429087,-0.7173900040473868,-0.7476315431626529,-0.5430098536047587,1.2952580949932488,-0.838324103050242,-0.41033922740428475,Berenjena Mario 1_aug_1.wav,berenjena
-0.043603401237802326,0.19303657154025256,0.3359272910780956,0.4575872722931186,-0.5400069393121365,-0.5026944223197937,-1.8728145421201525,-0.14999225077124057,0.36743842265586235,-1.0928918165586103,0.5337842756932129,-0.7865348487509277,0.261078267320551,-0.4431502230589016,-0.3758344694055216,-0.13402691439159134,1.3884923416514967,-0.5497213468936947,-0.3805801277178135,Berenjena Mario 1_aug_2.wav,berenjena
1.7998213054048213,-1.248884338212562,1.5103344829199494,0.18376409460378895,1.4203035214171364,0.8432009228939388,-0.49763383457767946,0.9951707304906021,0.7568496371879658,0.2312842795524302,1.0418551966738543,0.9541442152581423,0.2658143298616197,1.4844168237206794,1.6522171283721454,1.9747243663455425,4.182852413675208,-0.6266585306444152,-0.192312728414599,Berenjena Mario 1_aug_3.wav,berenjena
-0.06286323845784747,0.10800243971422166,0.6307188789300198,0.5977994241921506,0.4419094393871162,-0.46109172625127387,-1.3267892740884717,-0.29936371559103353,0.15774924883079078,-0.7581386491108343,0.23851530755702824,0.5076402087730358,-0.8576255171659934,-0.4427781202353081,-0.49260182567434646,-0.2899664762643537,2.2857616372880103,-0.8283434760356345,-0.38210204598409814,Berenjena Mario 1_aug_4.wav,berenjena
-0.09347864686686125,0.17558895476396386,0.6093102324857389,0.4214047280384721,0.5920553724795086,-0.23817918318514333,-1.3801788375380413,-0.4750898878882248,0.14595099774376294,-0.7639617012901971,-0.15164563859567323,0.13365077578347753,-0.8603436354888166,-0.7169434806590745,-0.6848895766984401,-0.46466522624882045,1.2587233154886046,-0.8154804679500257,-0.40244828840818303,Berenjena Mario 1_aug_5.wav,berenjena
-0.4770026797274673,-0.6176773349182257,0.9697467943736361,0.8973526071753606,2.16464348046916,0.3990016612095033,-0.714928936261537,0.680776191353774,0.37905483553923514,-0.20419047948030547,-0.651639339230552,0.8413034033382263,0.8803693889872525,-0.31596547795460833,-0.40881725250220663,-0.28358848759046984,0.9575785101526952,-0.8797478233412532,-0.09568348380605589,Berenjena Mario 2_aug_1.wav,berenjena
-0.5105087251669773,-0.899907423060941,1.0117686613493488,1.047412003871369,0.5219098471086433,0.03364713965978947,-0.3460232190032596,0.8305053920511873,0.1515803991461588,-0.3425635078498033,1.619690149442952,0.574656248803293,0.5515453264329397,0.09833380583450917,0.040645237078438756,0.04391499929117378,1.0251434144807863,-0.9147182344437663,-0.02952924891986856,Berenjena Mario 2_aug_2.wav,berenjena
1.6916574130205333,-1.604921608718761,1.4745933034950534,0.511424629717102,1.6957547025557829,0.8771805415986439,-0.13872418786423124,1.594239279869205,0.9212543495122131,0.04534418407402995,1.123254406890338,1.4551088814827218,0.7249559055332444,1.9664388214038326,2.0196131291740613,2.0152519316443933,3.0245448559839225,-0.8893405410233316,0.615170591181504,Berenjena Mario 2_aug_3.wav,berenjena
-0.7021324753739999,-1.0725254595711466,1.2092552620284405,0.6536919200536889,1.5222774601088334,0.5546317887905566,-0.3234254703604648,1.1257157142881344,0.6470371061918345,-0.21269805567117442,0.7314064002148645,1.2777658429555945,0.3897332003833456,-0.06375418412286413,-0.1548218413121868,-0.10277051412647321,0.7710313790514987,-0.9306938868564443,-0.16495166662938487,Berenjena Mario 2_aug_4.wav,berenjena
-0.6265842052153466,-0.6630715439760563,0.9195935510254581,1.1193875494095173,1.3673292240778163,-0.04094770659380089,-0.6298700354975497,0.7460084712088754,0.32176988671737633,-0.6705716355814919,0.4924422496887458,1.5178788737152695,0.038628883381666874,-0.29282068232708613,-0.3439549278596258,-0.271778276076899,0.6359803453659112,-0.9275719997644256,-0.10026130551881496,Berenjena Mario 2_aug_5.wav,berenjena
-0.3551861945996311,1.7211057841796797,-1.136879065758676,0.535072095143239,0.9623403997337512,-1.7210825488165868,-0.31170925570669844,-0.7157952380096966,-1.8124096026743417,-0.008581506219015062,-1.5999360413837012,-2.2832902645136968,-1.7343773375610674,-0.6638816180146266,-0.7285016787595961,-0.7849891782144743,-0.6100990711069936,-0.5503725247408888,0.5881387934785601,Berenjena_aug_1.wav,berenjena
-0.126877402222726,0.5442161118266106,-1.1962124688440896,1.1142661317043778,-1.6497032136815917,-0.5939743808376204,-0.8375334673919024,-1.1303171239465428,0.08194956141125173,-2.142897495894494,-1.1181377477255703,-0.4133123393337656,-0.5632826226673568,-0.3420870961708791,-0.3682033287359823,-0.4879435193059239,-0.5999121324470126,-0.7586110850875702,1.019850794696561,Berenjena_aug_2.wav,berenjena
1.9745846020078088,-1.290026082438705,0.9576330465586105,0.33645708359239074,1.2277874778425486,0.2798067646510611,0.3367610054623494,1.2014871718769817,0.8021878615271518,1.0962680755942786,0.128343760599786,0.1938910465248482,1.8857822314198585,1.5667259682995842,1.745740532195772,1.7661680756914997,-0.29145444333307274,-0.35162122253461253,2.773522372436933,Berenjena_aug_3.wav,berenjena
-0.42799701881834723,0.9302843142488668,-0.9120653885584156,1.0756500037761252,-0.3492313306600469,-1.188173141535562,-0.2652330128016425,-0.8516446351292485,-0.48390924123812823,-1.1444554027410152,-1.623128248032386,-1.107943308801925,-1.003290494075017,-0.5922146141904988,-0.629119453078907,-0.6992220617739908,-0.63008674593775,-0.8257225930620995,0.9217306472973967,Berenjena_aug_4.wav,berenjena
-0.5812286599603224,1.2068282313632974,-1.2406701201868857,1.1380422186333112,-0.4734459779230055,-1.1061337031337184,-0.28083244346789066,-1.2554793795183163,-0.08896773394924075,-0.8854897647117077,-1.8908020523204354,-1.3859982030282234,-1.0520955402739116,-0.6232479896782055,-0.664735975202335,-0.7610039417679754,-0.7181234199321946,-0.7030107439932919,0.6142688586195735,Berenjena_aug_5.wav,berenjena
-0.6025174343264684,0.5494742561569778,0.06247096337403365,0.18704070089012448,0.7620288063243122,-1.1998572252819435,0.12625334577314387,0.32291954004691326,-1.516426144386589,0.33796268781818606,-0.8061339461893232,-1.2291418414262432,-0.1150657694892963,-0.8825292371582278,-0.8405155310484972,-0.7507612745025725,-0.6342246568523476,-0.0807029851505155,-0.26312926428623246,Camote 2_aug_1.wav,camote
-0.6844617141172369,0.02529673774031094,-0.25407709866995887,0.3283184535720182,-1.3427413746425363,0.057284269779271924,-0.019881209755398664,-0.849493084460002,0.17781074959617585,-1.2592181629840926,-0.13500686482550284,0.5804534641226614,0.03898865480330015,-0.7244599576956653,-0.559645881046139,-0.5180804606305272,-0.7551435526380175,-0.26098586591311657,-0.19894313021862903,Camote 2_aug_2.wav,camote
1.7542903225589546,-1.4955875153744327,1.2462215994626547,-0.1551987472302971,1.1926156275307418,1.0196542507872157,0.6716594658440365,1.5391237678821001,0.7397234812363789,0.908739181990124,0.8399504549459846,0.5080318575133266,1.355671857485284,1.6013315308937894,1.865169521029226,2.0045984957218828,-0.5132593676770932,1.2500294658337698,0.15719937728364478,Camote 2_aug_3.wav,camote
-0.3709952898643229,0.32481192646990775,-0.12506899847189415,0.2933955645973026,-0.33582988009589165,-0.8278060282482602,0.4992244794215651,-0.46867907021770755,-0.6260648588281643,-0.2751736445764431,-1.255446812615508,0.038684758421714795,-0.12469064085199172,-0.8612449556486738,-0.8170665641578343,-0.8406751439195955,-0.6812735871046829,0.5905376025675219,-0.13918323805868532,Camote 2_aug_4.wav,camote
-0.726347368530588,0.06468391371316572,0.06450947160788542,0.3531917199513684,-0.06181164288315245,-0.46673799566161017,0.582296307866618,-0.16262002462924782,-0.338188290595776,-0.23436995689954843,-1.0342681344186024,0.13059027465586986,-0.11177551950208979,-0.8488167213406473,-0.777572296594481,-0.7248307453816236,-0.7546273414449892,0.009947907549806848,-0.26930504109356496,Camote 2_aug_5.wav,camote
-0.9412648941419576,0.5483861812030154,-0.14595345708461313,0.3995917868047883,0.7364673756235242,-1.377963468460796,0.389249370648987,0.5195284639595162,-1.4050086144669534,0.18020457972084764,-1.0916700280375604,-1.412272362912753,-0.07666707106797929,-0.7799032784111122,-0.7349498359084067,-0.6034485036071154,-0.6687470373029726,-0.4487348628482292,-0.26542135758599006,Camote 3_aug_1.wav,camote
-0.91256606397255,-0.17897018929635608,-0.2342256395439712,0.49110642247216796,-1.3463033190699332,0.2848884669896184,0.2856748037954926,-0.9371694620090502,-0.005788509288957596,-1.3386991572892115,-0.25204685229060336,0.8433590859904119,0.030094924330990366,-0.5097566284821565,-0.4333554181119756,-0.3683982648685881,-0.7438549642201369,-0.2556507245871649,-0.21087535180487824,Camote 3_aug_2.wav,camote
1.7286210996464972,-1.5867786855084771,1.2777782311105117,-0.056360366253199304,1.1998061995941791,1.100965903561667,0.8973336648663641,1.4941472160425053,0.8393379070060033,0.9595447479561136,0.6519769079287865,0.8390626387354272,1.7705129089859095,1.7677359136048487,1.9479879926620196,1.9968074509875944,-0.502014867384098,0.4082769174877214,0.09616183717814134,Camote 3_aug_3.wav,camote
-0.7337430626691096,0.3537845443671547,-0.3689825659338675,0.6740780853393635,-0.5514453175425627,-0.9385294252672837,0.8606047898484457,-0.6393232105061913,-0.846887262453335,-0.5584567199180795,-1.6290939970145382,0.05512728558628808,-0.09081610865087814,-0.6741516559458102,-0.6901024215282133,-0.705549785388983,-0.7015844047478135,-0.20628938730334845,-0.15305985368642355,Camote 3_aug_4.wav,camote
-1.1533140292231143,0.12646205465907362,-0.14647811086091417,0.5823284956568177,-0.3289015614328127,-0.5701823390216133,0.7537898337621803,-0.3785963893031738,-0.6139044479160086,-0.5895442056500239,-1.21690347012424,0.2359648920456632,-0.042848441453979584,-0.7790846521992062,-0.6934218787168215,-0.556758625613038,-0.7681191102443623,-0.44310078606993,-0.30806313193437984,Camote 3_aug_5.wav,camote
-1.1716986496978326,-0.025667126073150207,0.23032545890730166,-0.14109379869391156,0.8829407445017181,-0.34383015760008734,0.4494632622336958,0.9801738849426574,-0.4379898626066935,0.03641376841889883,-0.5658379150910464,-0.6784267351628898,-0.15551291499278191,-0.8673474419556088,-0.6917189913292161,-0.3755308824759192,-0.7150684046099365,-0.5082146593553148,-0.41940782976157637,Camote 4_aug_1.wav,camote
-1.0961295410452427,-0.6030515097385716,0.12257608743369108,0.020489695764319308,-0.3510472488144351,0.7718042922261841,0.4278219062647149,0.02378907084854143,-0.003100064054434264,-0.7682388308422576,0.23101628548463185,0.5518861052703931,0.7397072297030362,-0.6340389715624198,-0.4226193266167741,-0.21760505006914418,-0.8368744123019803,0.08872533510746233,-0.268296581662504,Camote 4_aug_2.wav,camote
1.6588957805367093,-1.6651246000427267,1.2938514608327862,-0.23234279401752214,1.3930887664932785,1.403484424335973,0.9257262629432864,1.7906215467865445,0.9736426336130435,0.7529941142145706,0.864426264593072,0.5500556348409048,1.2142341077950982,2.078069668481913,2.114294316012158,2.054503317116932,-0.6207182208196987,0.6308576532702668,-0.12427729714862144,Camote 4_aug_3.wav,camote
-1.1995208551155658,0.07541061408102526,-0.17866732073528152,0.04651410277230747,-0.06711084532934852,-0.2272035023949469,0.5592125935138037,-0.017899401329423317,-0.6634382968624652,-0.7199720330336238,-0.7581657170045516,-0.21432695308685495,-0.14975262891062893,-0.7246087988251028,-0.684215817269833,-0.5834531773459233,-0.8015120914928888,-0.38359415423252274,-0.39754629254123836,Camote 4_aug_4.wav,camote
-1.2798414219869148,-0.4142817524585122,0.25987287859678193,0.05146668527164337,0.443685582707192,0.24843542486373543,0.6142131867218463,0.5327972462216677,-0.03729899226479199,-0.34993556065074893,-0.4596061579357723,-0.08379339985961906,-0.018574192755669013,-0.8558866749889258,-0.6517107234524631,-0.3735893800203908,-0.7866159145437491,-0.11410177778899003,-0.3257056078954967,Camote 4_aug_5.wav,camote
0.626596355907834,0.6443768866072725,-2.1304640540315294,1.7146097080932363,-0.14074016329661349,-1.7369449078481698,0.4622907178241318,-1.689462427330797,-0.9959026845702487,-0.21394489985423684,-2.194943405004724,0.4874858207344362,0.5336843338695854,0.18533144599069346,0.001823933067659841,-0.6381676277425946,0.19005852719320007,0.24568164780825918,3.523121975401296,Camote Benja 1_aug_1.wav,camote
0.7437393863685375,-0.9927706396195932,-1.548888138670251,2.0510685961701305,-2.6231466631392775,0.560115812520668,-1.6083456695855485,-0.9127364958932035,1.4515404279814192,-1.649349321026189,2.0377459414210533,0.8165330875412945,-0.2289058210840867,0.6311850492205482,0.6129165456057458,-0.1519568484925965,0.12888689839037554,0.65476350725212,2.6548016266592955,Camote Benja 1_aug_2.wav,camote
2.0781079870734853,-1.6684162795252577,0.5718024963861599,0.6492404813446957,0.6948956210409049,0.9056914780697535,0.9668771765426617,0.7464696487860486,1.638293647001926,0.757711845822886,0.7585131252669387,2.4536345232604613,1.2963432072524377,1.6430814677009917,1.5953042179998853,1.469760434960737,1.3894593093734517,2.5297709035256335,8.510535442003343,Camote Benja 1_aug_3.wav,camote
0.5514209258298799,-0.16976199167493214,-1.6791798001385339,1.7286455997260666,-1.0767974287952045,-0.6446980081858689,-0.20765190932143257,-1.7257744988337733,1.0046559809495272,-1.0702344441614797,-0.48168557358821357,1.9439884913659349,-0.26914744919262257,0.33112133227466717,0.20764296535808124,-0.4068010595497913,0.15157113385104048,0.8400725610084824,1.6840162921137705,Camote Benja 1_aug_4.wav,camote
0.4935957947641,-0.10318974951491132,-1.8748744938369775,2.1748796672312514,-1.669490240680877,-0.5947853098924716,-0.4645165017948359,-1.8642238773945694,0.8650496621787905,-1.4075949292642298,-0.09208569495690058,1.6277060820307327,-0.8138999516833628,0.1982806242517508,0.119819933981882,-0.5375810442205802,-0.15534769097968792,0.37569399887171717,2.906069987025648,Camote Benja 1_aug_5.wav,camote
-0.5217471502278713,1.2348712465472635,-1.436488522213578,0.9471246397860453,0.08144193409603441,-1.6188504081910315,0.21261049162789836,-1.1013083298836306,-1.3263177147751206,-0.8716876536093632,-1.4242331387470288,0.07573645182621616,-1.2249266229499125,0.0030754829945469327,-0.22392026046774297,-0.5289196974643495,-0.7108212706295198,-0.8352081963587904,-0.5126691669878332,Camote Clemente 1_aug_1.wav,camote
-0.3739684360667564,-0.17590260144124809,-1.2111306215579714,1.1621334064227062,-2.188580547666504,0.17094709753070966,-1.0935986722519309,-1.0535355049734538,0.358226854138927,-1.195949477552589,0.8014840592621542,-0.5748230553225356,0.4524023201474239,0.5245403799786219,0.33451809694131274,-0.09227046676948313,-0.6983368209987506,-0.6707094000117203,-0.5021811203199208,Camote Clemente 1_aug_2.wav,camote
1.671070670619027,-1.6012262294173643,1.4037828515199116,-0.20232903959751747,1.2792734275678914,1.4131435427971304,0.5100016538184379,1.3387886501947341,1.064768218104697,0.8607561367792094,1.188938417390595,1.3843944618417166,1.594975972921914,2.228399209213729,2.1267962413698767,2.1186276603435905,-0.4148596621446848,-0.4762334623828433,-0.44618446709562276,Camote Clemente 1_aug_3.wav,camote
-0.33871927876959684,0.47493669874164435,-1.3365829809652747,1.1935912458283904,-1.1050495063148826,-0.8444547699402691,-0.18260148968140807,-1.4233447162785628,-0.2175146046430461,-1.1882275594017775,-0.17106412463305085,0.18533941804938012,-0.8954924451269015,0.23169545781045647,0.035923008095904596,-0.34285255680292487,-0.6586980608424723,-0.7444515290792616,-0.5006625379163803,Camote Clemente 1_aug_4.wav,camote
-0.523845924488786,0.0773948027978849,-0.861532516734002,0.9231236055075778,-0.568786891150452,-0.5543732636267094,0.0007282656243528796,-0.8934310467887048,-0.010845704233980163,-0.6900409754027569,-0.0814088476043915,0.37028223776669855,-0.5020416864255197,0.07325407552430045,-0.09044727188400332,-0.4548314009077774,-0.6870091714672916,-0.7545945645557932,-0.5106025698998724,Camote Clemente 1_aug_5.wav,camote
0.6677836391730476,2.8358197448777624,-0.5761157370341001,-0.5424604674815945,-0.13142929393538028,-1.8987658157110154,-1.0856314619792127,-1.0975317908136064,-2.4306212772305957,-1.2891270334061888,-1.4833481075637667,-1.9835621839560378,-3.1476485547384736,-1.0174537209932681,-1.0256405562612632,-0.8607422903661384,0.4643859470058095,-0.697923163848041,-0.5168454101334529,Camote Marcos 1_aug_1.wav,camote
0.8500213374693569,1.7076267975839057,-0.9525038005811647,-0.747522390266157,-1.9701483403240903,-0.7995037361297646,-1.6782996345473866,-1.3817263056772457,-1.1644195336526324,-1.6556130393866877,-0.9589109475035108,-1.3844709811641995,-0.05317058740947297,-0.765316847726243,-0.6831273916810872,-0.4622824980179296,0.11568385500043551,-0.1411380652980207,-0.4988598088266565,Camote Marcos 1_aug_2.wav,camote
2.03261685080724,-0.40257325716413317,1.4914420691141237,-1.0250166426122498,0.39692333932295876,0.43025730366212983,-0.5736562436488996,0.7419910266913996,0.022127370598442657,0.15365771267633738,0.5019067777917848,0.16288369141238299,0.5682815403866877,0.5007257992686311,1.1537595795966407,2.1533464792485173,1.5175706526577901,0.2143832503406176,-0.4523377744930932,Camote Marcos 1_aug_3.wav,camote
